Entity,Code,Date,Total confirmed cases (cases)
Senegal,SEN,20200322,56
Senegal,SEN,20200323,67
Senegal,SEN,20200324,79
Senegal,SEN,20200325,86
Senegal,SEN,20200326,99
Senegal,SEN,20200327,105
Senegal,SEN,20200328,119
Senegal,SEN,20200329,130
Senegal,SEN,20200330,142
Senegal,SEN,20200331,162
Senegal,SEN,20200401,175
Senegal,SEN,20200402,190
Senegal,SEN,20200403,195
Senegal,SEN,20200404,207
Senegal,SEN,20200405,219
Senegal,SEN,20200406,222
Senegal,SEN,20200407,226
Senegal,SEN,20200408,237
Senegal,SEN,20200409,244
Senegal,SEN,20200410,250
Senegal,SEN,20200411,265
Senegal,SEN,20200412,278
Serbia,SRB,20200307,1
Serbia,SRB,20200311,5
Serbia,SRB,20200312,18
Serbia,SRB,20200313,24
Serbia,SRB,20200314,41
Serbia,SRB,20200315,46
Serbia,SRB,20200316,55
Serbia,SRB,20200317,57
Serbia,SRB,20200318,72
Serbia,SRB,20200319,94
Serbia,SRB,20200320,126
Serbia,SRB,20200321,135
Serbia,SRB,20200322,149
Serbia,SRB,20200323,188
Serbia,SRB,20200324,222
Serbia,SRB,20200325,249
Serbia,SRB,20200326,303
Serbia,SRB,20200327,384
Serbia,SRB,20200328,457
Serbia,SRB,20200329,659
Serbia,SRB,20200330,741
Serbia,SRB,20200331,741
Serbia,SRB,20200401,900
Serbia,SRB,20200402,1060
Serbia,SRB,20200403,1171
Serbia,SRB,20200404,1476
Serbia,SRB,20200405,1624
Serbia,SRB,20200406,1908
Serbia,SRB,20200407,2200
Serbia,SRB,20200408,2447
Serbia,SRB,20200409,2666
Serbia,SRB,20200410,2867
Serbia,SRB,20200411,3105
Serbia,SRB,20200412,3380
Seychelles,SYC,20200315,2
Seychelles,SYC,20200316,3
Seychelles,SYC,20200317,4
Seychelles,SYC,20200318,4
Seychelles,SYC,20200319,6
Seychelles,SYC,20200320,6
Seychelles,SYC,20200321,7
Seychelles,SYC,20200322,7
Seychelles,SYC,20200323,7
Seychelles,SYC,20200324,7
Seychelles,SYC,20200325,7
Seychelles,SYC,20200326,7
Seychelles,SYC,20200327,7
Seychelles,SYC,20200328,7
Seychelles,SYC,20200329,7
Seychelles,SYC,20200330,8
Seychelles,SYC,20200331,10
Seychelles,SYC,20200401,10
Seychelles,SYC,20200402,10
Seychelles,SYC,20200403,10
Seychelles,SYC,20200404,10
Seychelles,SYC,20200405,10
Seychelles,SYC,20200406,10
Seychelles,SYC,20200407,10
Seychelles,SYC,20200408,10
Seychelles,SYC,20200409,10
Seychelles,SYC,20200410,10
Seychelles,SYC,20200411,10
Seychelles,SYC,20200412,10
Sierra Leone,SLE,20200401,1
Sierra Leone,SLE,20200402,1
Sierra Leone,SLE,20200403,2
Sierra Leone,SLE,20200404,2
Sierra Leone,SLE,20200405,4
Sierra Leone,SLE,20200406,6
Sierra Leone,SLE,20200407,6
Sierra Leone,SLE,20200408,6
Sierra Leone,SLE,20200409,7
Sierra Leone,SLE,20200410,7
Sierra Leone,SLE,20200411,8
Sierra Leone,SLE,20200412,10
Singapore,SGP,20191231,0
Singapore,SGP,20200101,0
Singapore,SGP,20200102,0
Singapore,SGP,20200103,0
Singapore,SGP,20200104,0
Singapore,SGP,20200105,0
Singapore,SGP,20200106,0
Singapore,SGP,20200107,0
Singapore,SGP,20200108,0
Singapore,SGP,20200109,0
Singapore,SGP,20200110,0
Singapore,SGP,20200111,0
Singapore,SGP,20200112,0
Singapore,SGP,20200113,0
Singapore,SGP,20200114,0
Singapore,SGP,20200115,0
Singapore,SGP,20200116,0
Singapore,SGP,20200117,0
Singapore,SGP,20200118,0
Singapore,SGP,20200119,0
Singapore,SGP,20200120,0
Singapore,SGP,20200121,0
Singapore,SGP,20200122,0
Singapore,SGP,20200123,0
Singapore,SGP,20200124,3
Singapore,SGP,20200125,3
Singapore,SGP,20200126,4
Singapore,SGP,20200127,4
Singapore,SGP,20200128,5
Singapore,SGP,20200129,7
Singapore,SGP,20200130,10
Singapore,SGP,20200131,13
Singapore,SGP,20200201,16
Singapore,SGP,20200202,18
Singapore,SGP,20200203,18
Singapore,SGP,20200204,18
Singapore,SGP,20200205,24
Singapore,SGP,20200206,28
Singapore,SGP,20200207,30
Singapore,SGP,20200208,33
Singapore,SGP,20200209,40
Singapore,SGP,20200210,43
Singapore,SGP,20200211,45
Singapore,SGP,20200212,47
Singapore,SGP,20200213,50
Singapore,SGP,20200214,58
Singapore,SGP,20200215,67
Singapore,SGP,20200216,72
Singapore,SGP,20200217,75
Singapore,SGP,20200218,77
Singapore,SGP,20200219,81
Singapore,SGP,20200220,84
Singapore,SGP,20200221,85
Singapore,SGP,20200222,86
Singapore,SGP,20200223,89
Singapore,SGP,20200224,89
Singapore,SGP,20200225,90
Singapore,SGP,20200226,91
Singapore,SGP,20200227,93
Singapore,SGP,20200228,96
Singapore,SGP,20200229,98
Singapore,SGP,20200301,102
Singapore,SGP,20200302,106
Singapore,SGP,20200303,108
Singapore,SGP,20200304,110
Singapore,SGP,20200305,112
Singapore,SGP,20200306,117
Singapore,SGP,20200307,130
Singapore,SGP,20200308,138
Singapore,SGP,20200309,150
Singapore,SGP,20200310,160
Singapore,SGP,20200311,166
Singapore,SGP,20200312,178
Singapore,SGP,20200313,187
Singapore,SGP,20200314,200
Singapore,SGP,20200315,214
Singapore,SGP,20200316,226
Singapore,SGP,20200317,243
Singapore,SGP,20200318,266
Singapore,SGP,20200319,313
Singapore,SGP,20200320,345
Singapore,SGP,20200321,385
Singapore,SGP,20200322,432
Singapore,SGP,20200323,455
Singapore,SGP,20200324,509
Singapore,SGP,20200325,558
Singapore,SGP,20200326,568
Singapore,SGP,20200327,594
Singapore,SGP,20200328,732
Singapore,SGP,20200329,803
Singapore,SGP,20200330,844
Singapore,SGP,20200331,844
Singapore,SGP,20200401,879
Singapore,SGP,20200402,1000
Singapore,SGP,20200403,1049
Singapore,SGP,20200404,1114
Singapore,SGP,20200405,1189
Singapore,SGP,20200406,1309
Singapore,SGP,20200407,1375
Singapore,SGP,20200408,1481
Singapore,SGP,20200409,1623
Singapore,SGP,20200410,1909
Singapore,SGP,20200411,1909
Singapore,SGP,20200412,2299
Sint Maarten (Dutch part),SXM,20200303,1
Sint Maarten (Dutch part),SXM,20200326,2
Sint Maarten (Dutch part),SXM,20200327,2
Sint Maarten (Dutch part),SXM,20200328,3
Sint Maarten (Dutch part),SXM,20200329,3
Sint Maarten (Dutch part),SXM,20200330,3
Sint Maarten (Dutch part),SXM,20200401,6
Sint Maarten (Dutch part),SXM,20200402,16
Sint Maarten (Dutch part),SXM,20200403,23
Sint Maarten (Dutch part),SXM,20200404,23
Sint Maarten (Dutch part),SXM,20200405,23
Sint Maarten (Dutch part),SXM,20200406,25
Sint Maarten (Dutch part),SXM,20200407,25
Sint Maarten (Dutch part),SXM,20200408,40
Sint Maarten (Dutch part),SXM,20200409,40
Sint Maarten (Dutch part),SXM,20200410,50
Sint Maarten (Dutch part),SXM,20200411,50
Sint Maarten (Dutch part),SXM,20200412,50
Slovakia,SVK,20200307,1
Slovakia,SVK,20200308,3
Slovakia,SVK,20200309,5
Slovakia,SVK,20200311,7
Slovakia,SVK,20200312,10
Slovakia,SVK,20200313,21
Slovakia,SVK,20200314,30
Slovakia,SVK,20200315,44
Slovakia,SVK,20200316,61
Slovakia,SVK,20200317,84
Slovakia,SVK,20200318,97
Slovakia,SVK,20200319,107
Slovakia,SVK,20200320,123
Slovakia,SVK,20200321,137
Slovakia,SVK,20200322,178
Slovakia,SVK,20200323,185
Slovakia,SVK,20200324,191
Slovakia,SVK,20200325,204
Slovakia,SVK,20200326,216
Slovakia,SVK,20200327,226
Slovakia,SVK,20200328,295
Slovakia,SVK,20200329,295
Slovakia,SVK,20200330,336
Slovakia,SVK,20200331,336
Slovakia,SVK,20200401,363
Slovakia,SVK,20200402,400
Slovakia,SVK,20200403,426
Slovakia,SVK,20200404,450
Slovakia,SVK,20200405,471
Slovakia,SVK,20200406,485
Slovakia,SVK,20200407,534
Slovakia,SVK,20200408,581
Slovakia,SVK,20200409,682
Slovakia,SVK,20200410,701
Slovakia,SVK,20200411,715
Slovakia,SVK,20200412,728
Slovenia,SVN,20200305,1
Slovenia,SVN,20200306,6
Slovenia,SVN,20200307,9
Slovenia,SVN,20200308,12
Slovenia,SVN,20200309,16
Slovenia,SVN,20200311,31
Slovenia,SVN,20200312,57
Slovenia,SVN,20200313,96
Slovenia,SVN,20200314,141
Slovenia,SVN,20200315,181
Slovenia,SVN,20200316,219
Slovenia,SVN,20200317,253
Slovenia,SVN,20200318,275
Slovenia,SVN,20200319,286
Slovenia,SVN,20200320,319
Slovenia,SVN,20200321,341
Slovenia,SVN,20200322,383
Slovenia,SVN,20200323,414
Slovenia,SVN,20200324,442
Slovenia,SVN,20200325,480
Slovenia,SVN,20200326,528
Slovenia,SVN,20200327,577
Slovenia,SVN,20200328,632
Slovenia,SVN,20200329,691
Slovenia,SVN,20200330,730
Slovenia,SVN,20200331,763
Slovenia,SVN,20200401,814
Slovenia,SVN,20200402,841
Slovenia,SVN,20200403,897
Slovenia,SVN,20200404,934
Slovenia,SVN,20200405,977
Slovenia,SVN,20200406,997
Slovenia,SVN,20200407,1021
Slovenia,SVN,20200408,1055
Slovenia,SVN,20200409,1091
Slovenia,SVN,20200410,1124
Slovenia,SVN,20200411,1160
Slovenia,SVN,20200412,1188
Somalia,SOM,20200317,1
Somalia,SOM,20200318,1
Somalia,SOM,20200319,1
Somalia,SOM,20200320,1
Somalia,SOM,20200321,1
Somalia,SOM,20200322,1
Somalia,SOM,20200323,1
Somalia,SOM,20200324,1
Somalia,SOM,20200325,1
Somalia,SOM,20200326,1
Somalia,SOM,20200327,2
Somalia,SOM,20200328,3
Somalia,SOM,20200329,3
Somalia,SOM,20200330,3
Somalia,SOM,20200331,3
Somalia,SOM,20200401,3
Somalia,SOM,20200402,5
Somalia,SOM,20200403,5
Somalia,SOM,20200404,5
Somalia,SOM,20200405,7
Somalia,SOM,20200406,7
Somalia,SOM,20200407,7
Somalia,SOM,20200408,8
Somalia,SOM,20200409,8
Somalia,SOM,20200410,12
Somalia,SOM,20200411,21
Somalia,SOM,20200412,21
South Africa,ZAF,20200306,1
South Africa,ZAF,20200308,2
South Africa,ZAF,20200309,3
South Africa,ZAF,20200310,7
South Africa,ZAF,20200312,13
South Africa,ZAF,20200313,17
South Africa,ZAF,20200314,24
South Africa,ZAF,20200315,24
South Africa,ZAF,20200316,51
South Africa,ZAF,20200317,62
South Africa,ZAF,20200318,85
South Africa,ZAF,20200319,116
South Africa,ZAF,20200320,150
South Africa,ZAF,20200321,205
South Africa,ZAF,20200322,240
South Africa,ZAF,20200323,274
South Africa,ZAF,20200324,402
South Africa,ZAF,20200325,557
South Africa,ZAF,20200326,709
South Africa,ZAF,20200327,927
South Africa,ZAF,20200328,1170
South Africa,ZAF,20200329,1187
South Africa,ZAF,20200330,1280
South Africa,ZAF,20200331,1326
South Africa,ZAF,20200401,1353
South Africa,ZAF,20200402,1380
South Africa,ZAF,20200403,1462
South Africa,ZAF,20200404,1505
South Africa,ZAF,20200405,1585
South Africa,ZAF,20200406,1655
South Africa,ZAF,20200407,1686
South Africa,ZAF,20200408,1749
South Africa,ZAF,20200409,1845
South Africa,ZAF,20200410,1934
South Africa,ZAF,20200411,2003
South Africa,ZAF,20200412,2028
South America,,20191231,0
South America,,20200101,0
South America,,20200102,0
South America,,20200103,0
South America,,20200104,0
South America,,20200105,0
South America,,20200106,0
South America,,20200107,0
South America,,20200108,0
South America,,20200109,0
South America,,20200110,0
South America,,20200111,0
South America,,20200112,0
South America,,20200113,0
South America,,20200114,0
South America,,20200115,0
South America,,20200116,0
South America,,20200117,0
South America,,20200118,0
South America,,20200119,0
South America,,20200120,0
South America,,20200121,0
South America,,20200122,0
South America,,20200123,0
South America,,20200124,0
South America,,20200125,0
South America,,20200126,0
South America,,20200127,0
South America,,20200128,0
South America,,20200129,0
South America,,20200130,0
South America,,20200131,0
South America,,20200201,0
South America,,20200202,0
South America,,20200203,0
South America,,20200204,0
South America,,20200205,0
South America,,20200206,0
South America,,20200207,0
South America,,20200208,0
South America,,20200209,0
South America,,20200210,0
South America,,20200211,0
South America,,20200212,0
South America,,20200213,0
South America,,20200214,0
South America,,20200215,0
South America,,20200216,0
South America,,20200217,0
South America,,20200218,0
South America,,20200219,0
South America,,20200220,0
South America,,20200221,0
South America,,20200222,0
South America,,20200223,0
South America,,20200224,0
South America,,20200225,0
South America,,20200226,1
South America,,20200227,1
South America,,20200228,1
South America,,20200229,1
South America,,20200301,3
South America,,20200302,8
South America,,20200303,9
South America,,20200304,11
South America,,20200305,17
South America,,20200306,27
South America,,20200307,41
South America,,20200308,43
South America,,20200309,70
South America,,20200310,78
South America,,20200311,106
South America,,20200312,144
South America,,20200313,199
South America,,20200314,270
South America,,20200315,367
South America,,20200316,530
South America,,20200317,743
South America,,20200318,975
South America,,20200319,1319
South America,,20200320,1813
South America,,20200321,2532
South America,,20200322,3173
South America,,20200323,4084
South America,,20200324,4932
South America,,20200325,5748
South America,,20200326,6732
South America,,20200327,7755
South America,,20200328,9018
South America,,20200329,10251
South America,,20200330,11263
South America,,20200331,12351
South America,,20200401,14373
South America,,20200402,16848
South America,,20200403,18936
South America,,20200404,21087
South America,,20200405,23347
South America,,20200406,25458
South America,,20200407,27310
South America,,20200408,30240
South America,,20200409,35177
South America,,20200410,39260
South America,,20200411,44778
South America,,20200412,47775
South Korea,KOR,20191231,0
South Korea,KOR,20200101,0
South Korea,KOR,20200102,0
South Korea,KOR,20200103,0
South Korea,KOR,20200104,0
South Korea,KOR,20200105,0
South Korea,KOR,20200106,0
South Korea,KOR,20200107,0
South Korea,KOR,20200108,0
South Korea,KOR,20200109,0
South Korea,KOR,20200110,0
South Korea,KOR,20200111,0
South Korea,KOR,20200112,0
South Korea,KOR,20200113,0
South Korea,KOR,20200114,0
South Korea,KOR,20200115,0
South Korea,KOR,20200116,0
South Korea,KOR,20200117,0
South Korea,KOR,20200118,0
South Korea,KOR,20200119,0
South Korea,KOR,20200120,1
South Korea,KOR,20200121,1
South Korea,KOR,20200122,1
South Korea,KOR,20200123,1
South Korea,KOR,20200124,2
South Korea,KOR,20200125,2
South Korea,KOR,20200126,3
South Korea,KOR,20200127,4
South Korea,KOR,20200128,4
South Korea,KOR,20200129,4
South Korea,KOR,20200130,4
South Korea,KOR,20200131,7
South Korea,KOR,20200201,12
South Korea,KOR,20200202,15
South Korea,KOR,20200203,15
South Korea,KOR,20200204,16
South Korea,KOR,20200205,18
South Korea,KOR,20200206,23
South Korea,KOR,20200207,24
South Korea,KOR,20200208,24
South Korea,KOR,20200209,25
South Korea,KOR,20200210,27
South Korea,KOR,20200211,28
South Korea,KOR,20200212,28
South Korea,KOR,20200213,28
South Korea,KOR,20200214,28
South Korea,KOR,20200215,28
South Korea,KOR,20200216,29
South Korea,KOR,20200217,30
South Korea,KOR,20200218,31
South Korea,KOR,20200219,46
South Korea,KOR,20200220,80
South Korea,KOR,20200221,155
South Korea,KOR,20200222,345
South Korea,KOR,20200223,601
South Korea,KOR,20200224,762
South Korea,KOR,20200225,892
South Korea,KOR,20200226,1146
South Korea,KOR,20200227,1595
South Korea,KOR,20200228,2022
South Korea,KOR,20200229,2931
South Korea,KOR,20200301,3526
South Korea,KOR,20200302,4212
South Korea,KOR,20200303,4812
South Korea,KOR,20200304,5328
South Korea,KOR,20200305,5766
South Korea,KOR,20200306,6284
South Korea,KOR,20200307,6767
South Korea,KOR,20200308,7134
South Korea,KOR,20200309,7382
South Korea,KOR,20200310,7513
South Korea,KOR,20200311,7755
South Korea,KOR,20200312,7869
South Korea,KOR,20200313,7979
South Korea,KOR,20200314,8086
South Korea,KOR,20200315,8162
South Korea,KOR,20200316,8236
South Korea,KOR,20200317,8320
South Korea,KOR,20200318,8413
South Korea,KOR,20200319,8565
South Korea,KOR,20200320,8652
South Korea,KOR,20200321,8799
South Korea,KOR,20200322,8897
South Korea,KOR,20200323,8961
South Korea,KOR,20200324,9037
South Korea,KOR,20200325,9137
South Korea,KOR,20200326,9241
South Korea,KOR,20200327,9332
South Korea,KOR,20200328,9478
South Korea,KOR,20200329,9583
South Korea,KOR,20200330,9661
South Korea,KOR,20200331,9786
South Korea,KOR,20200401,9786
South Korea,KOR,20200402,9976
South Korea,KOR,20200403,10062
South Korea,KOR,20200404,10156
South Korea,KOR,20200405,10237
South Korea,KOR,20200406,10284
South Korea,KOR,20200407,10331
South Korea,KOR,20200408,10384
South Korea,KOR,20200409,10423
South Korea,KOR,20200410,10450
South Korea,KOR,20200411,10450
South Korea,KOR,20200412,10512
South Sudan,SSD,20200406,1
South Sudan,SSD,20200407,1
South Sudan,SSD,20200408,1
South Sudan,SSD,20200409,2
South Sudan,SSD,20200410,2
South Sudan,SSD,20200411,3
South Sudan,SSD,20200412,4
Spain,ESP,20191231,0
Spain,ESP,20200101,0
Spain,ESP,20200102,0
Spain,ESP,20200103,0
Spain,ESP,20200104,0
Spain,ESP,20200105,0
Spain,ESP,20200106,0
Spain,ESP,20200107,0
Spain,ESP,20200108,0
Spain,ESP,20200109,0
Spain,ESP,20200110,0
Spain,ESP,20200111,0
Spain,ESP,20200112,0
Spain,ESP,20200113,0
Spain,ESP,20200114,0
Spain,ESP,20200115,0
Spain,ESP,20200116,0
Spain,ESP,20200117,0
Spain,ESP,20200118,0
Spain,ESP,20200119,0
Spain,ESP,20200120,0
Spain,ESP,20200121,0
Spain,ESP,20200122,0
Spain,ESP,20200123,0
Spain,ESP,20200124,0
Spain,ESP,20200125,0
Spain,ESP,20200126,0
Spain,ESP,20200127,0
Spain,ESP,20200128,0
Spain,ESP,20200129,0
Spain,ESP,20200130,0
Spain,ESP,20200131,0
Spain,ESP,20200201,1
Spain,ESP,20200202,1
Spain,ESP,20200203,1
Spain,ESP,20200204,1
Spain,ESP,20200205,1
Spain,ESP,20200206,1
Spain,ESP,20200207,1
Spain,ESP,20200208,1
Spain,ESP,20200209,1
Spain,ESP,20200210,2
Spain,ESP,20200211,2
Spain,ESP,20200212,2
Spain,ESP,20200213,2
Spain,ESP,20200214,2
Spain,ESP,20200215,2
Spain,ESP,20200216,2
Spain,ESP,20200217,2
Spain,ESP,20200218,2
Spain,ESP,20200219,2
Spain,ESP,20200220,2
Spain,ESP,20200221,2
Spain,ESP,20200222,2
Spain,ESP,20200223,2
Spain,ESP,20200224,2
Spain,ESP,20200225,3
Spain,ESP,20200226,7
Spain,ESP,20200227,12
Spain,ESP,20200228,25
Spain,ESP,20200229,34
Spain,ESP,20200301,66
Spain,ESP,20200302,83
Spain,ESP,20200303,114
Spain,ESP,20200304,151
Spain,ESP,20200305,200
Spain,ESP,20200306,261
Spain,ESP,20200307,374
Spain,ESP,20200308,430
Spain,ESP,20200309,589
Spain,ESP,20200310,1204
Spain,ESP,20200311,1639
Spain,ESP,20200312,2140
Spain,ESP,20200313,3004
Spain,ESP,20200314,4231
Spain,ESP,20200315,5753
Spain,ESP,20200316,7753
Spain,ESP,20200317,9191
Spain,ESP,20200318,11178
Spain,ESP,20200319,13716
Spain,ESP,20200320,17147
Spain,ESP,20200321,19980
Spain,ESP,20200322,24926
Spain,ESP,20200323,28572
Spain,ESP,20200324,33089
Spain,ESP,20200325,39673
Spain,ESP,20200326,47610
Spain,ESP,20200327,56188
Spain,ESP,20200328,64059
Spain,ESP,20200329,72248
Spain,ESP,20200330,78797
Spain,ESP,20200331,85195
Spain,ESP,20200401,94417
Spain,ESP,20200402,102136
Spain,ESP,20200403,110238
Spain,ESP,20200404,117710
Spain,ESP,20200405,124736
Spain,ESP,20200406,130759
Spain,ESP,20200407,135032
Spain,ESP,20200408,140510
Spain,ESP,20200409,146690
Spain,ESP,20200410,152446
Spain,ESP,20200411,157022
Spain,ESP,20200412,161852
Sri Lanka,LKA,20191231,0
Sri Lanka,LKA,20200101,0
Sri Lanka,LKA,20200102,0
Sri Lanka,LKA,20200103,0
Sri Lanka,LKA,20200104,0
Sri Lanka,LKA,20200105,0
Sri Lanka,LKA,20200106,0
Sri Lanka,LKA,20200107,0
Sri Lanka,LKA,20200108,0
Sri Lanka,LKA,20200109,0
Sri Lanka,LKA,20200110,0
Sri Lanka,LKA,20200111,0
Sri Lanka,LKA,20200112,0
Sri Lanka,LKA,20200113,0
Sri Lanka,LKA,20200114,0
Sri Lanka,LKA,20200115,0
Sri Lanka,LKA,20200116,0
Sri Lanka,LKA,20200117,0
Sri Lanka,LKA,20200118,0
Sri Lanka,LKA,20200119,0
Sri Lanka,LKA,20200120,0
Sri Lanka,LKA,20200121,0
Sri Lanka,LKA,20200122,0
Sri Lanka,LKA,20200123,0
Sri Lanka,LKA,20200124,0
Sri Lanka,LKA,20200125,0
Sri Lanka,LKA,20200126,0
Sri Lanka,LKA,20200127,0
Sri Lanka,LKA,20200128,1
Sri Lanka,LKA,20200129,1
Sri Lanka,LKA,20200130,1
Sri Lanka,LKA,20200131,1
Sri Lanka,LKA,20200201,1
Sri Lanka,LKA,20200202,1
Sri Lanka,LKA,20200203,1
Sri Lanka,LKA,20200204,1
Sri Lanka,LKA,20200205,1
Sri Lanka,LKA,20200206,1
Sri Lanka,LKA,20200207,1
Sri Lanka,LKA,20200208,1
Sri Lanka,LKA,20200209,1
Sri Lanka,LKA,20200210,1
Sri Lanka,LKA,20200211,1
Sri Lanka,LKA,20200212,1
Sri Lanka,LKA,20200213,1
Sri Lanka,LKA,20200214,1
Sri Lanka,LKA,20200215,1
Sri Lanka,LKA,20200216,1
Sri Lanka,LKA,20200217,1
Sri Lanka,LKA,20200218,1
Sri Lanka,LKA,20200219,1
Sri Lanka,LKA,20200220,1
Sri Lanka,LKA,20200221,1
Sri Lanka,LKA,20200222,1
Sri Lanka,LKA,20200223,1
Sri Lanka,LKA,20200224,1
Sri Lanka,LKA,20200225,1
Sri Lanka,LKA,20200226,1
Sri Lanka,LKA,20200227,1
Sri Lanka,LKA,20200228,1
Sri Lanka,LKA,20200229,1
Sri Lanka,LKA,20200301,1
Sri Lanka,LKA,20200302,1
Sri Lanka,LKA,20200312,2
Sri Lanka,LKA,20200313,3
Sri Lanka,LKA,20200314,6
Sri Lanka,LKA,20200315,11
Sri Lanka,LKA,20200316,19
Sri Lanka,LKA,20200317,29
Sri Lanka,LKA,20200318,42
Sri Lanka,LKA,20200319,42
Sri Lanka,LKA,20200320,53
Sri Lanka,LKA,20200321,66
Sri Lanka,LKA,20200322,78
Sri Lanka,LKA,20200323,87
Sri Lanka,LKA,20200324,97
Sri Lanka,LKA,20200325,102
Sri Lanka,LKA,20200326,102
Sri Lanka,LKA,20200327,106
Sri Lanka,LKA,20200328,106
Sri Lanka,LKA,20200329,115
Sri Lanka,LKA,20200330,120
Sri Lanka,LKA,20200331,120
Sri Lanka,LKA,20200401,122
Sri Lanka,LKA,20200402,143
Sri Lanka,LKA,20200403,148
Sri Lanka,LKA,20200404,151
Sri Lanka,LKA,20200405,159
Sri Lanka,LKA,20200406,166
Sri Lanka,LKA,20200407,178
Sri Lanka,LKA,20200408,185
Sri Lanka,LKA,20200409,189
Sri Lanka,LKA,20200410,190
Sri Lanka,LKA,20200411,197
Sri Lanka,LKA,20200412,199
Sudan,SDN,20200314,1
Sudan,SDN,20200315,1
Sudan,SDN,20200316,1
Sudan,SDN,20200317,1
Sudan,SDN,20200318,1
Sudan,SDN,20200319,2
Sudan,SDN,20200320,2
Sudan,SDN,20200321,2
Sudan,SDN,20200322,2
Sudan,SDN,20200323,2
Sudan,SDN,20200324,2
Sudan,SDN,20200325,3
Sudan,SDN,20200326,3
Sudan,SDN,20200327,3
Sudan,SDN,20200328,3
Sudan,SDN,20200329,5
Sudan,SDN,20200330,5
Sudan,SDN,20200331,6
Sudan,SDN,20200401,7
Sudan,SDN,20200402,7
Sudan,SDN,20200403,7
Sudan,SDN,20200404,7
Sudan,SDN,20200405,10
Sudan,SDN,20200406,12
Sudan,SDN,20200407,12
Sudan,SDN,20200408,14
Sudan,SDN,20200409,14
Sudan,SDN,20200410,14
Sudan,SDN,20200411,15
Sudan,SDN,20200412,19
Suriname,SUR,20200315,1
Suriname,SUR,20200321,1
Suriname,SUR,20200322,5
Suriname,SUR,20200323,5
Suriname,SUR,20200324,6
Suriname,SUR,20200325,8
Suriname,SUR,20200326,8
Suriname,SUR,20200327,8
Suriname,SUR,20200328,8
Suriname,SUR,20200329,8
Suriname,SUR,20200330,8
Suriname,SUR,20200331,8
Suriname,SUR,20200401,10
Suriname,SUR,20200402,10
Suriname,SUR,20200403,10
Suriname,SUR,20200404,10
Suriname,SUR,20200405,10
Suriname,SUR,20200406,10
Suriname,SUR,20200407,10
Suriname,SUR,20200408,10
Suriname,SUR,20200409,10
Suriname,SUR,20200410,10
Suriname,SUR,20200411,10
Suriname,SUR,20200412,10
Swaziland,SWZ,20200315,1
Swaziland,SWZ,20200316,1
Swaziland,SWZ,20200317,1
Swaziland,SWZ,20200318,1
Swaziland,SWZ,20200319,1
Swaziland,SWZ,20200320,1
Swaziland,SWZ,20200321,1
Swaziland,SWZ,20200322,1
Swaziland,SWZ,20200323,4
Swaziland,SWZ,20200324,4
Swaziland,SWZ,20200325,4
Swaziland,SWZ,20200326,4
Swaziland,SWZ,20200327,6
Swaziland,SWZ,20200328,9
Swaziland,SWZ,20200329,9
Swaziland,SWZ,20200330,9
Swaziland,SWZ,20200331,9
Swaziland,SWZ,20200401,9
Swaziland,SWZ,20200402,9
Swaziland,SWZ,20200403,9
Swaziland,SWZ,20200404,9
Swaziland,SWZ,20200405,9
Swaziland,SWZ,20200406,9
Swaziland,SWZ,20200407,10
Swaziland,SWZ,20200408,10
Swaziland,SWZ,20200409,12
Swaziland,SWZ,20200410,12
Swaziland,SWZ,20200411,12
Swaziland,SWZ,20200412,14
Sweden,SWE,20191231,0
Sweden,SWE,20200101,0
Sweden,SWE,20200102,0
Sweden,SWE,20200103,0
Sweden,SWE,20200104,0
Sweden,SWE,20200105,0
Sweden,SWE,20200106,0
Sweden,SWE,20200107,0
Sweden,SWE,20200108,0
Sweden,SWE,20200109,0
Sweden,SWE,20200110,0
Sweden,SWE,20200111,0
Sweden,SWE,20200112,0
Sweden,SWE,20200113,0
Sweden,SWE,20200114,0
Sweden,SWE,20200115,0
Sweden,SWE,20200116,0
Sweden,SWE,20200117,0
Sweden,SWE,20200118,0
Sweden,SWE,20200119,0
Sweden,SWE,20200120,0
Sweden,SWE,20200121,0
Sweden,SWE,20200122,0
Sweden,SWE,20200123,0
Sweden,SWE,20200124,0
Sweden,SWE,20200125,0
Sweden,SWE,20200126,0
Sweden,SWE,20200127,0
Sweden,SWE,20200128,0
Sweden,SWE,20200129,0
Sweden,SWE,20200130,0
Sweden,SWE,20200131,0
Sweden,SWE,20200201,1
Sweden,SWE,20200202,1
Sweden,SWE,20200203,1
Sweden,SWE,20200204,1
Sweden,SWE,20200205,1
Sweden,SWE,20200206,1
Sweden,SWE,20200207,1
Sweden,SWE,20200208,1
Sweden,SWE,20200209,1
Sweden,SWE,20200210,1
Sweden,SWE,20200211,1
Sweden,SWE,20200212,1
Sweden,SWE,20200213,1
Sweden,SWE,20200214,1
Sweden,SWE,20200215,1
Sweden,SWE,20200216,1
Sweden,SWE,20200217,1
Sweden,SWE,20200218,1
Sweden,SWE,20200219,1
Sweden,SWE,20200220,1
Sweden,SWE,20200221,1
Sweden,SWE,20200222,1
Sweden,SWE,20200223,1
Sweden,SWE,20200224,1
Sweden,SWE,20200225,1
Sweden,SWE,20200226,1
Sweden,SWE,20200227,2
Sweden,SWE,20200228,7
Sweden,SWE,20200229,12
Sweden,SWE,20200301,13
Sweden,SWE,20200302,14
Sweden,SWE,20200303,15
