Entity,Code,date,SO2
张家口,张家口,20200608,11.083333333333334
张家口,张家口,20200609,9.956521739130435
张家口,张家口,20200610,6.75
张家口,张家口,20200611,7.666666666666667
张家口,张家口,20200612,8.125
张家口,张家口,20200613,5.875
张家口,张家口,20200614,7.041666666666667
张家口,张家口,20200615,6.083333333333333
张家口,张家口,20200616,11.166666666666666
张家口,张家口,20200617,13.0
张家口,张家口,20200618,6.458333333333333
张家口,张家口,20200619,8.5
张家口,张家口,20200620,10.333333333333334
张家口,张家口,20200621,10.416666666666666
张家口,张家口,20200622,11.916666666666666
张家口,张家口,20200623,8.166666666666666
张家口,张家口,20200624,10.625
张家口,张家口,20200625,10.583333333333334
张家口,张家口,20200626,7.75
张家口,张家口,20200627,6.166666666666667
张家口,张家口,20200628,8.166666666666666
张家口,张家口,20200629,9.0
张家口,张家口,20200630,5.208333333333333
张家口,张家口,20200701,5.458333333333333
张家口,张家口,20200702,5.5
张家口,张家口,20200703,6.608695652173913
张家口,张家口,20200704,7.666666666666667
张家口,张家口,20200705,7.166666666666667
张家口,张家口,20200706,6.333333333333333
张家口,张家口,20200707,6.541666666666667
张家口,张家口,20200708,7.208333333333333
张家口,张家口,20200709,6.291666666666667
张家口,张家口,20200710,6.083333333333333
张家口,张家口,20200711,9.083333333333334
张家口,张家口,20200712,5.75
张家口,张家口,20200713,7.333333333333333
张家口,张家口,20200714,7.291666666666667
张家口,张家口,20200715,8.208333333333334
张家口,张家口,20200716,8.041666666666666
张家口,张家口,20200717,8.333333333333334
张家口,张家口,20200718,9.333333333333334
张家口,张家口,20200719,6.75
张家口,张家口,20200720,9.166666666666666
张家口,张家口,20200721,8.625
张家口,张家口,20200722,9.125
张家口,张家口,20200723,8.875
张家口,张家口,20200724,8.666666666666666
张家口,张家口,20200725,14.833333333333334
张家口,张家口,20200726,9.75
张家口,张家口,20200727,8.166666666666666
张家口,张家口,20200728,11.125
张家口,张家口,20200729,8.833333333333334
张家口,张家口,20200730,7.875
张家口,张家口,20200731,7.041666666666667
张家口,张家口,20200801,7.541666666666667
张家口,张家口,20200802,8.125
张家口,张家口,20200803,7.041666666666667
张家口,张家口,20200804,7.458333333333333
张家口,张家口,20200805,10.208333333333334
张家口,张家口,20200806,8.833333333333334
张家口,张家口,20200807,7.583333333333333
张家口,张家口,20200808,12.083333333333334
张家口,张家口,20200809,7.166666666666667
张家口,张家口,20200810,6.916666666666667
张家口,张家口,20200811,8.125
张家口,张家口,20200812,7.583333333333333
张家口,张家口,20200813,7.75
张家口,张家口,20200814,8.625
张家口,张家口,20200815,9.791666666666666
张家口,张家口,20200816,9.75
张家口,张家口,20200817,7.833333333333333
张家口,张家口,20200818,5.958333333333333
张家口,张家口,20200819,7.541666666666667
张家口,张家口,20200820,11.583333333333334
张家口,张家口,20200821,9.416666666666666
张家口,张家口,20200822,8.791666666666666
张家口,张家口,20200823,8.041666666666666
张家口,张家口,20200824,6.375
张家口,张家口,20200825,8.041666666666666
张家口,张家口,20200826,8.0
张家口,张家口,20200827,8.291666666666666
张家口,张家口,20200828,7.125
张家口,张家口,20200829,12.0
张家口,张家口,20200830,10.125
张家口,张家口,20200831,6.625
张家口,张家口,20200901,7.375
张家口,张家口,20200902,5.75
张家口,张家口,20200903,5.458333333333333
张家口,张家口,20200904,8.666666666666666
张家口,张家口,20200905,8.791666666666666
张家口,张家口,20200906,10.166666666666666
张家口,张家口,20200907,7.75
张家口,张家口,20200908,5.625
张家口,张家口,20200909,5.958333333333333
张家口,张家口,20200910,5.625
张家口,张家口,20200911,8.333333333333334
张家口,张家口,20200912,10.375
张家口,张家口,20200913,7.541666666666667
张家口,张家口,20200914,7.708333333333333
张家口,张家口,20200915,7.541666666666667
张家口,张家口,20200916,6.041666666666667
张家口,张家口,20200917,5.958333333333333
张家口,张家口,20200918,6.0
张家口,张家口,20200919,6.416666666666667
张家口,张家口,20200920,7.791666666666667
张家口,张家口,20200921,9.375
张家口,张家口,20200922,5.958333333333333
张家口,张家口,20200923,7.541666666666667
张家口,张家口,20200924,6.375
张家口,张家口,20200925,7.166666666666667
张家口,张家口,20200926,6.217391304347826
张家口,张家口,20200927,9.736842105263158
张家口,张家口,20200928,7.333333333333333
张家口,张家口,20200929,6.041666666666667
张家口,张家口,20200930,7.75
张家口,张家口,20201001,6.5
张家口,张家口,20201002,7.125
张家口,张家口,20201003,7.208333333333333
张家口,张家口,20201004,5.086956521739131
张家口,张家口,20201005,6.090909090909091
张家口,张家口,20201006,9.25
